season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,throttle_pickup_distance_m,throttle_pickup_time_s,full_throttle_exit_distance_m,traction_exit_score
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,367.682,5.215,427.478,0.8116
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1088.876,17.334,1280.492,0.966
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1319.626,23.134,1319.626,1.0
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3183.659,47.814,3183.659,0.6759
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3969.544,58.695,3969.544,0.6439
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4222.898,64.495,4222.898,1.0
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4493.342,69.294,4493.342,0.4577
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4747.506,76.134,4821.176,1.0
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,379.257,5.775,474.675,0.8788
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1066.415,17.135,1066.415,0.85
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1321.383,24.335,1321.383,1.0
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3292.363,51.655,,0.3314
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3953.599,61.654,3953.599,0.7203
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4221.369,68.134,4221.369,0.743
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4596.255,76.535,,0.2917
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4748.488,80.775,4787.054,1.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,376.416,5.466,496.518,0.9417
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1098.027,17.466,1289.562,0.9325
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1317.418,22.985,1317.418,1.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3289.183,48.745,3418.688,0.6907
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4105.474,61.305,4158.252,0.6741
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4219.497,63.986,4219.497,0.9631
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4619.905,72.226,,0.3594
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4756.586,75.865,4817.131,1.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,373.77,5.52,404.304,0.8916
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1093.925,17.799,1271.434,0.956
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1318.245,23.639,1318.245,1.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3184.973,48.359,3184.973,0.3175
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3966.517,58.76,3966.517,0.3123
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4223.908,64.36,4223.908,0.7253
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4487.746,69.279,4487.746,0.4863
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4786.088,77.119,4873.473,1.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,372.928,5.368,470.471,0.8195
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1095.685,17.808,1295.729,0.885
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1318.451,23.529,1318.451,1.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3289.997,51.288,,0.6625
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3960.013,60.649,4172.902,0.6315
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4222.813,66.729,4222.813,0.9325
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4606.202,74.769,,0.2503
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4746.548,78.529,4818.781,1.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,384.861,5.275,476.849,0.7695
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1104.677,17.235,,0.744
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1326.52,22.915,1339.72,1.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3185.914,47.395,3185.914,0.6736
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4099.736,61.035,4175.692,0.6628
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4228.236,64.115,4228.236,1.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4486.291,68.595,4486.291,0.2419
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4745.042,75.595,4825.931,0.99
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,366.346,5.244,419.369,0.9829
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1097.235,17.284,1279.713,0.964
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1322.313,23.044,1322.313,1.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3296.17,49.564,3409.336,0.7003
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4102.291,61.924,4161.686,0.6531
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4223.642,64.884,4223.642,1.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4492.125,69.645,,0.4109
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4743.482,76.765,4799.458,1.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,366.528,5.192,480.826,0.9004
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1098.811,17.312,1275.955,0.932
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1317.477,22.712,1317.477,1.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3284.177,48.752,,0.491
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4107.468,61.193,4172.823,0.6317
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4219.49,63.952,4219.49,1.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4498.688,68.832,4498.688,0.3454
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4743.551,75.432,4822.006,1.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,379.061,5.54,425.883,0.8433
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1103.827,17.74,1294.238,0.958
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1332.624,23.501,1332.624,1.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3302.617,49.861,3405.949,0.7278
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4107.338,62.18,4169.469,0.6571
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4228.847,65.26,4228.847,0.9716
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4484.423,69.94,,0.4249
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4744.088,77.18,4806.599,1.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,386.705,5.607,463.872,0.8906
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1107.192,17.687,1281.909,0.914
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1331.276,23.008,1331.276,1.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3162.498,47.168,3162.498,0.4517
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3977.757,58.247,4167.047,0.6739
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4223.491,63.928,4223.491,0.9771
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4483.769,68.488,4483.769,0.1948
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4761.097,75.808,4796.808,1.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,363.346,5.044,468.079,0.9177
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1099.588,17.644,,0.74
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1329.482,23.563,1444.982,1.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3279.746,49.643,,0.6514
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4108.753,62.643,4157.436,0.6592
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4229.613,65.524,4229.613,0.9621
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4489.041,70.284,,0.393
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4743.704,77.404,4814.304,1.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,364.021,5.425,469.542,0.9483
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1091.483,18.145,1303.984,0.745
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1318.762,24.025,1318.762,1.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3162.186,48.946,3162.186,0.5299
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3961.185,60.826,3961.185,0.7305
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4225.537,67.226,4225.537,0.7733
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4597.669,75.426,,0.408
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4751.44,79.625,4782.953,1.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,388.374,5.378,442.951,0.7157
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1102.298,17.699,1283.913,0.995
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1323.446,23.018,1323.446,1.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3304.057,49.538,,0.5709
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4091.512,61.298,4148.097,0.6632
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4221.715,64.338,4221.715,0.9718
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4481.615,68.898,4481.615,0.3556
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4746.702,75.858,4801.211,1.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,368.901,5.266,412.879,0.7741
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1094.842,17.786,1266.534,1.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1320.623,23.306,1320.623,1.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3280.719,49.586,3409.697,0.7593
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4087.626,61.866,4150.671,0.6799
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4216.337,64.946,4216.337,0.9859
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4480.57,69.706,,0.5071
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4761.535,77.266,4803.024,1.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,367.768,5.518,414.302,0.9322
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1095.032,18.038,1144.566,0.988
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1327.51,23.597,1327.51,1.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3173.366,48.918,3173.366,0.4379
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3969.461,60.318,3969.461,0.6779
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4233.694,66.438,4233.694,1.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4490.54,71.038,4490.54,0.3792
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4742.307,77.758,4817.552,1.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,373.986,5.283,416.319,0.807
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1110.903,17.442,1297.076,0.794
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1322.889,22.642,1322.889,1.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3305.285,48.843,,0.5518
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4121.186,61.203,4200.315,0.5501
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4238.313,63.763,4238.313,0.9585
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4483.836,68.083,4483.836,0.3617
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,4747.734,75.083,4835.229,1.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_03,chinese-grand-prix_corner_03,0.55,587.013,7.234,587.013,1.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_04,chinese-grand-prix_corner_04,0.55,853.413,10.474,853.413,1.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_06,chinese-grand-prix_corner_06,0.55,1410.27,21.875,1410.27,1.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_09,chinese-grand-prix_corner_09,0.55,2254.074,37.914,2254.074,0.3205
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_10,chinese-grand-prix_corner_10,0.55,2671.526,45.034,,0.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_12,chinese-grand-prix_corner_12,0.55,3108.658,54.675,3108.658,0.0013
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_17,chinese-grand-prix_corner_17,0.55,4515.921,78.554,4515.921,0.9776
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_18,chinese-grand-prix_corner_18,0.55,4800.207,81.875,4800.207,0.276
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_03,chinese-grand-prix_corner_03,0.55,812.696,13.412,,0.195
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_04,chinese-grand-prix_corner_04,0.55,909.741,16.732,984.319,1.0
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_06,chinese-grand-prix_corner_06,0.55,1409.597,25.252,1409.597,0.6157
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_09,chinese-grand-prix_corner_09,0.55,2335.503,41.932,,0.0094
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_10,chinese-grand-prix_corner_10,0.55,2545.664,46.733,2676.143,1.0
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_12,chinese-grand-prix_corner_12,0.55,3120.495,57.492,,0.7933
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_17,chinese-grand-prix_corner_17,0.55,4509.734,77.892,4509.734,0.156
2026,2,Chinese Grand Prix,R,ANT,52,HARD,,chinese-grand-prix_corner_18,chinese-grand-prix_corner_18,0.55,4787.34,84.532,4812.196,0.0272
