season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,braking_start_distance_m,braking_duration_s,braking_distance_m,min_speed_during_brake_kph,brake_intensity_proxy,late_brake_score
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,271.472,1.561,82.011,160.0,0.4,0.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1063.745,0.961,28.204,96.0,0.1667,0.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3176.261,1.44,105.122,228.0,0.3571,0.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4011.762,2.199,100.413,119.0,0.4,0.1864
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4286.852,0.76,45.222,209.0,0.1765,0.2663
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4519.242,2.561,98.862,94.0,0.4348,0.1035
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,264.439,2.361,124.554,147.0,0.3913,0.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1060.047,1.08,31.878,100.0,0.1481,0.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3184.973,2.479,214.158,311.0,0.7692,0.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4048.206,2.519,118.934,110.0,0.4762,0.3302
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4352.764,0.52,29.856,203.0,0.1111,0.5235
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4563.235,2.321,92.841,101.0,0.3333,0.2983
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,281.267,1.359,74.883,162.0,0.2778,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1054.633,0.36,11.5,115.0,0.0333,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3224.978,1.28,82.311,228.0,0.1429,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3985.313,2.24,110.433,121.0,0.3636,0.105
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4509.791,1.721,74.248,115.0,0.2692,0.0784
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,278.55,1.4,87.244,169.0,0.3125,0.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1055.988,1.24,38.878,100.0,0.2069,0.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3207.847,0.92,67.133,239.0,0.2667,0.0929
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4003.325,1.88,92.333,122.0,0.3333,0.1621
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4298.503,0.24,14.0,210.0,0.0588,0.2885
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4504.602,2.48,99.367,99.0,0.2917,0.0749
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,276.478,1.24,70.881,168.0,0.2174,0.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1055.493,1.079,35.327,103.0,0.1538,0.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3203.159,1.12,77.267,227.0,0.3125,0.124
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3990.002,2.48,121.2,118.0,0.375,0.1154
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4298.353,0.2,11.5,207.0,0.0625,0.2973
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4492.125,2.56,105.006,96.0,0.4091,0.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,269.895,1.56,88.644,167.0,0.3125,0.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1057.644,0.88,27.978,109.0,0.16,0.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3230.391,0.599,42.209,249.0,0.1429,0.2066
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4004.881,2.001,97.154,124.0,0.381,0.1363
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4525.355,2.48,99.556,103.0,0.36,0.1147
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,266.689,2.12,114.483,158.0,0.3684,0.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1054.023,1.161,35.685,102.0,0.1786,0.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3187.937,1.24,87.356,227.0,0.2778,0.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3990.405,2.56,127.667,117.0,0.4167,0.1108
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4304.881,0.4,22.867,198.0,0.1111,0.3117
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4516.245,2.56,95.1,97.0,0.3571,0.1303
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1060.43,0.52,16.789,115.0,0.0769,0.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3224.765,0.6,44.644,262.0,0.1333,0.2484
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3992.534,1.64,85.4,134.0,0.3333,0.0659
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4514.802,2.239,89.271,98.0,0.3214,0.1215
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,275.425,1.4,76.278,165.0,0.3158,0.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1057.718,1.04,33.844,108.0,0.1111,0.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3207.923,1.04,73.6,236.0,0.2857,0.0854
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4001.332,2.319,105.554,115.0,0.4,0.1673
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4324.691,0.36,20.511,199.0,0.1053,0.3832
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4529.563,2.24,81.633,94.0,0.3226,0.1635
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,268.343,1.52,80.256,155.0,0.2857,0.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1059.839,0.28,8.167,105.0,0.0333,0.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3180.653,0.919,65.385,237.0,0.2222,0.071
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3979.541,2.159,98.845,117.0,0.3182,0.0736
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4263.671,1.04,59.211,197.0,0.1765,0.1509
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4493.366,1.681,71.57,113.0,0.2333,0.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,274.857,1.641,100.619,174.0,0.3889,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1059.436,0.4,12.167,108.0,0.0833,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3176.601,1.16,84.444,240.0,0.2353,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3966.112,2.32,119.989,122.0,0.45,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4493.226,2.84,117.343,97.0,0.3929,0.0457
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,268.256,2.08,116.511,159.0,0.3636,0.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1054.331,0.84,24.467,99.0,0.1304,0.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3191.394,1.081,73.669,232.0,0.2222,0.1005
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3974.16,2.239,106.013,120.0,0.36,0.0463
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4280.015,1.359,75.501,196.0,0.2143,0.2572
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4494.704,2.44,96.244,95.0,0.3448,0.0544
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,271.433,1.081,57.924,166.0,0.2632,0.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1191.721,3.199,142.455,143.0,0.44,0.5141
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,1327.51,4.081,253.035,200.0,1.0,0.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3215.43,0.759,51.375,234.0,0.1765,0.1822
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,3986.461,2.04,101.389,122.0,0.4545,0.07
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4490.54,3.28,137.267,96.0,0.52,0.0
2026,1,Australian Grand Prix,R,STR,36,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,277.174,1.401,83.312,165.0,0.3,0.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,1057.692,0.4,13.444,119.0,0.069,0.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,3196.874,1.04,75.178,234.0,0.2778,0.081
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,4003.508,1.96,100.811,127.0,0.3333,0.1863
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,4312.536,0.24,14.467,217.0,0.0625,0.3347
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,4540.791,2.44,92.187,90.0,0.32,0.2298
2026,1,Australian Grand Prix,R,VER,43,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_03,chinese-grand-prix_corner_03,0.55,587.013,3.4,279.556,296.0,1.0,0.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_04,chinese-grand-prix_corner_04,0.55,853.413,3.48,286.133,296.0,1.0,0.0
2026,2,Chinese Grand Prix,R,ALO,25,HARD,,chinese-grand-prix_corner_06,chinese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
